strategy,family,config_id,params_json,AAPL_total_return,AAPL_sharpe,AAPL_max_drawdown,AAPL_win_rate,AAPL_profit_factor,AAPL_trades,AAPL_ml_prediction_coverage,AAPL_sharpe_delta,AAPL_pf_improved,AAPL_sharpe_improved,TSLA_total_return,TSLA_sharpe,TSLA_max_drawdown,TSLA_win_rate,TSLA_profit_factor,TSLA_trades,TSLA_ml_prediction_coverage,TSLA_sharpe_delta,TSLA_pf_improved,TSLA_sharpe_improved,NVDA_total_return,NVDA_sharpe,NVDA_max_drawdown,NVDA_win_rate,NVDA_profit_factor,NVDA_trades,NVDA_ml_prediction_coverage,NVDA_sharpe_delta,NVDA_pf_improved,NVDA_sharpe_improved,CBA_AX_total_return,CBA_AX_sharpe,CBA_AX_max_drawdown,CBA_AX_win_rate,CBA_AX_profit_factor,CBA_AX_trades,CBA_AX_ml_prediction_coverage,CBA_AX_sharpe_delta,CBA_AX_pf_improved,CBA_AX_sharpe_improved,mean_sharpe,median_sharpe,pooled_profit_factor,sharpe_improved_n,pf_improved_n,both_improved_n,zero_trade_n
Multi-factor model,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0104805467249606,3.750738767220768,-0.0066612933630184,0.4509803921568627,1.575936628000821,51,1.0,-0.986971022118543,False,False,-0.0012488010054151,-0.3802077147620351,-0.0171471588176772,0.4651162790697674,0.9525190067181794,43,1.0,0.7256278866744974,True,True,-0.0130047872305127,-3.776640611724583,-0.0171576953027059,0.3703703703703703,0.6383198060086617,54,1.0,0.13517614066333383,True,True,0.000202197823802,0.1300386965827105,-0.0041860680347574,0.3508771929824561,1.0136664066797283,57,1.0,-0.4381041675078874,False,False,-0.06901771567078485,-0.1250845090896623,0.9625109469573448,2,2,2,0
Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0136859352867955,4.632849004260468,-0.0066612933630184,0.44,1.7682984738952343,50,1.0,-0.10486078507884322,False,False,-0.0034431391362705,-1.1058356014365325,-0.0171471588176771,0.4523809523809524,0.868936697693879,42,1.0,0.0,False,False,-0.0135692292919363,-3.93042495759764,-0.0177197624022625,0.3703703703703703,0.6226751844775208,54,1.0,-0.018608205209723394,False,False,0.0009542794322039,0.5681428640905979,-0.0041089187555409,0.3454545454545454,1.0676298605927457,55,1.0,0.0,False,False,0.04118282732922324,-0.2688463686729673,0.974806162522327,0,0,0,0
Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0143318907515006,4.850833796534476,-0.0061419083305055,0.4489795918367347,1.7962975308325813,49,1.0,0.11312400719516535,False,True,-0.0015987224636698,-0.4925624973063945,-0.0171471588176777,0.4523809523809524,0.939256801606812,42,1.0,0.613273104130138,True,True,-0.0128528055448201,-3.7375671849622014,-0.0170847325202551,0.3846153846153846,0.6278560764804082,52,1.0,0.1742495674257154,True,True,0.0011481469955041,0.6796474660279966,-0.0041089187555415,0.3518518518518518,1.082175665483356,54,1.0,0.11150460193739875,True,True,0.32508789507346925,0.09354248436080106,1.0110799057823765,4,3,3,0
Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.014158720116179,4.794324880502505,-0.0066612933630184,0.4705882352941176,1.820793516832364,51,1.0,0.05661509116319419,True,True,-0.0012488010054151,-0.3802077147620351,-0.0171471588176772,0.4651162790697674,0.9525190067181794,43,1.0,0.7256278866744974,True,True,-0.0129184723164686,-3.75774752126857,-0.0170717435696566,0.3773584905660377,0.6398557996894083,53,1.0,0.154069231119347,True,True,0.000202197823802,0.1300386965827105,-0.0041860680347574,0.3508771929824561,1.0136664066797283,57,1.0,-0.4381041675078874,False,False,0.19660208526365275,-0.1250845090896623,1.00205531246466,3,3,3,0
Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0139961537807853,4.737709789339311,-0.0066612933630184,0.44,1.7995788762950355,50,1.0,0.0,False,False,-0.0034431391362705,-1.1058356014365325,-0.0171471588176771,0.4523809523809524,0.868936697693879,42,1.0,0.0,False,False,-0.0134829147576288,-3.911816752387917,-0.0176338110473521,0.3773584905660377,0.624173313838649,53,1.0,0.0,False,False,0.0009542794322039,0.5681428640905979,-0.0041089187555409,0.3454545454545454,1.0676298605927457,55,1.0,0.0,False,False,0.07205007490136489,-0.2688463686729673,0.9789291616382129,0,0,0,0
Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0146423069273604,4.955782949521825,-0.0061419083305055,0.4489795918367347,1.8277603685859607,49,1.0,0.21807316018251388,True,True,-0.0015987224636698,-0.4925624973063945,-0.0171471588176777,0.4523809523809524,0.939256801606812,42,1.0,0.613273104130138,True,True,-0.012766428322097,-3.718575411723914,-0.0169987255990442,0.392156862745098,0.6294302763075231,51,1.0,0.19324134066400278,True,True,0.0011481469955041,0.6796474660279966,-0.0041089187555415,0.3518518518518518,1.082175665483356,54,1.0,0.11150460193739875,True,True,0.3560731266298782,0.09354248436080106,1.0154201676264087,4,4,4,0
Multi-factor model,multifactor_weights,factor_balanced_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0119675090129838,4.024761511113939,-0.0071459059950631,0.4523809523809524,1.6959920089976994,42,1.0,-0.7129482782253715,False,False,1.243183035715134e-05,0.0210348745010804,-0.0153163223270674,0.4848484848484848,1.000593165914435,33,1.0,1.126870475937613,True,True,-0.0133026353279137,-3.770651420470558,-0.0169481098398912,0.4444444444444444,0.6244050701746083,45,1.0,0.14116533191735892,True,True,-0.0046768562779399,-3.2903913765856267,-0.0080953145262478,0.2894736842105263,0.6478962001285042,38,1.0,-3.8585342406762244,False,False,-0.7538116028602911,-1.6346782510422733,0.9309232821887834,2,2,2,0
Multi-factor model,multifactor_weights,factor_balanced_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",0.0102758038958499,3.1458710723410297,-0.0066612933630184,0.4038461538461538,1.4966813207959129,52,1.0,-1.5918387169982813,False,False,-0.008943019728862,-2.8069439437766674,-0.0212728447940873,0.4222222222222222,0.7133702224111541,45,1.0,-1.701108342340135,False,False,-0.007784782245615,-2.231918137432861,-0.012069642084158,0.3846153846153846,0.7721167694126377,52,1.0,1.6798986149550559,True,True,0.0020967111364016,1.261058147756227,-0.004804761158598,0.3518518518518518,1.1630869843931548,54,1.0,0.6929152836656292,True,True,-0.1579832152780679,-0.48542999483831695,0.955965925392208,2,2,2,0
Multi-factor model,multifactor_weights,factor_balanced_vol0.50,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.5}",0.0043121070205842,1.3417686210663355,-0.0079075370422293,0.3728813559322034,1.1854218160483885,59,1.0,-3.3959411682729757,False,False,-0.0041338167671773,-1.2462270173695005,-0.0178555993069313,0.3725490196078431,0.872457441130546,51,1.0,-0.140391415932968,True,False,-0.0136264126999021,-3.851411319140108,-0.0169287797071396,0.3859649122807017,0.6327091740536638,57,1.0,0.060405433247809004,True,True,0.0027216307314672,1.4991544355371165,-0.0048371510210459,0.3809523809523809,1.1775612473650323,63,1.0,0.9310115714465186,True,True,-0.5641788199765391,0.04777080184841753,0.900767522869147,2,3,2,0
Multi-factor model,multifactor_weights,factor_baseline_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""momentum_weight"":0.4,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0123831348523799,4.188071535179147,-0.0076663729980428,0.4210526315789473,1.7937776858323458,38,1.0,-0.5496382541601639,False,False,-0.0019122853851508,-0.6708268859311757,-0.0147953475316222,0.46875,0.90980461550569,32,1.0,0.4350087155053568,True,True,-0.0084810881854897,-2.597823822506414,-0.0125003135753741,0.4090909090909091,0.7114022773877523,44,1.0,1.3139929298815027,True,True,-0.0018988259061611,-1.5298106964473264,-0.0055751330023762,0.2857142857142857,0.8163084972691519,35,1.0,-2.097953560537924,False,False,-0.1525974674264422,-1.1003187911892511,1.0011882921035375,2,2,2,0
Multi-factor model,multifactor_weights,factor_baseline_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""momentum_weight"":0.4,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",0.0139961537807853,4.737709789339311,-0.0066612933630184,0.44,1.7995788762950355,50,1.0,0.0,False,False,-0.0034431391362705,-1.1058356014365325,-0.0171471588176771,0.4523809523809524,0.868936697693879,42,1.0,0.0,False,False,-0.0134829147576288,-3.911816752387917,-0.0176338110473521,0.3773584905660377,0.624173313838649,53,1.0,0.0,False,False,0.0009542794322039,0.5681428640905979,-0.0041089187555409,0.3454545454545454,1.0676298605927457,55,1.0,0.0,False,False,0.07205007490136489,-0.2688463686729673,0.9789291616382129,0,0,0,0
Multi-factor model,multifactor_weights,factor_baseline_vol0.50,"{""buy_threshold"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""momentum_weight"":0.4,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.5}",0.0042732032436847,1.526607874856733,-0.006565761088712,0.4,1.2145834681503689,55,1.0,-3.211101914482578,False,False,-0.0097877440948852,-3.0183763358913778,-0.0203366442178218,0.2941176470588235,0.7253932279361159,51,1.0,-1.9125407344548453,False,False,-0.0124608542462015,-3.584983191935629,-0.0156443331411786,0.3728813559322034,0.6631734081585816,59,1.0,0.32683356045228784,True,True,0.0012177297262012,0.6813584939603957,-0.0048371510210459,0.3492063492063492,1.0744040708492686,63,1.0,0.11321562986979783,True,True,-1.0988482897524694,-1.168508920965491,0.8461442225807386,2,2,2,0
Multi-factor model,multifactor_weights,factor_flow_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.5,""mean_reversion_weight"":0.2,""momentum_weight"":0.3,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0116368980588403,3.359228754601961,-0.0086504056150857,0.44,1.4893726790652413,50,1.0,-1.3784810347373502,False,False,0.0066854526917325,1.8244620367599345,-0.0168929452011021,0.375,1.198082357252482,48,1.0,2.9302976381964667,True,True,-0.0140532702883658,-3.6305589254211728,-0.0234156638062164,0.375,0.6790880526205378,56,1.0,0.28125782696674406,True,True,-0.0011026043118903,-0.5481248350168697,-0.0075493622680727,0.3934426229508196,0.9461534077655472,61,1.0,-1.1162676991074676,False,False,0.25125175773096325,0.6381686008715324,1.0259976549077345,2,2,2,0
Multi-factor model,multifactor_weights,factor_flow_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.5,""mean_reversion_weight"":0.2,""momentum_weight"":0.3,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",0.0050574629441515,1.499569055577422,-0.0070832887134121,0.3448275862068966,1.1939396379598517,58,1.0,-3.238140733761889,False,False,-0.0082294343648459,-2.3200949989893505,-0.0220112181353184,0.2807017543859649,0.7989907294278947,57,1.0,-1.214259397552818,False,False,-0.0121276890573208,-3.2587728285022566,-0.0188235461662356,0.390625,0.7117712107882319,64,1.0,0.6530439238856602,True,True,0.0007753906529022,0.3987724319939897,-0.00680183091624,0.3768115942028985,1.0424550402105888,69,1.0,-0.16937043209660818,False,False,-0.920131584980049,-0.9606612834976804,0.8859575882130685,1,1,1,0
Multi-factor model,multifactor_weights,factor_flow_vol0.50,"{""buy_threshold"":0.35,""flow_weight"":0.5,""mean_reversion_weight"":0.2,""momentum_weight"":0.3,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.5}",0.0068917201970764,2.0206749210754094,-0.009586519807585,0.3484848484848485,1.2620079608621957,66,1.0,-2.7170348682639016,False,False,-0.0090306311403897,-2.5817378913145834,-0.0190639805570642,0.3,0.783953780510613,60,1.0,-1.475902289878051,False,False,-0.0106116342501526,-2.858376853438293,-0.0152303584255517,0.3970588235294117,0.7475824472476441,68,1.0,1.0534398989496236,True,True,0.0026315776868957,1.3423914090683158,-0.0055035085494337,0.380281690140845,1.1512321969114876,71,1.0,0.7742485449777179,True,True,-0.5192621036522879,-0.6196732411231338,0.9206628781861234,2,2,2,0
Multi-factor model,multifactor_weights,factor_mean_reversion_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.2,""mean_reversion_weight"":0.55,""momentum_weight"":0.25,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0076561949737479,4.694678429223927,-0.0019547358723902,0.4782608695652174,2.550865424244806,23,1.0,-0.04303136011538378,True,False,-0.0003775665192508,-0.2711557017999109,-0.0052942736955413,0.4166666666666667,0.9107040547052178,12,1.0,0.8346798996366216,True,True,-0.008062671586132,-7.603484575926891,-0.0098386150771431,0.2857142857142857,0.2284956324096316,21,1.0,-3.691667823538974,False,False,-0.0008406923003194,-1.2649394707155004,-0.0019467342086408,0.5238095238095238,0.7357833881918621,21,1.0,-1.8330823348060983,False,False,-1.1112253298045938,-0.7680475862577056,0.9287315441821465,1,2,1,0
Multi-factor model,multifactor_weights,factor_mean_reversion_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.2,""mean_reversion_weight"":0.55,""momentum_weight"":0.25,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",0.004385795935232,1.84149460379708,-0.0053175738847398,0.3714285714285714,1.3463588421390935,35,1.0,-2.896215185542231,False,False,-0.0059959817323494,-3.28441678993145,-0.0104389501133215,0.2692307692307692,0.5301127609264616,26,1.0,-2.1785811884949173,False,False,-0.0093522803621893,-3.823678986470659,-0.0162309782750391,0.3513513513513513,0.4942975296178977,37,1.0,0.08813776591725775,False,True,-0.0016329623872145,-1.5862979439359963,-0.0039278221042895,0.4137931034482758,0.7288127988299683,29,1.0,-2.154440808026594,False,False,-1.7132247791352562,-2.435357366933723,0.7477797927284797,1,0,0,0
Multi-factor model,multifactor_weights,factor_mean_reversion_vol0.50,"{""buy_threshold"":0.35,""flow_weight"":0.2,""mean_reversion_weight"":0.55,""momentum_weight"":0.25,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.5}",0.0028043210800376,1.1590364707188114,-0.0053572337429254,0.3555555555555555,1.184581296254691,45,1.0,-3.5786733186204995,False,False,-0.0031100632667224,-1.3489202694777251,-0.0115980342413671,0.3225806451612903,0.8034713198675183,31,1.0,-0.24308466804119266,False,False,-0.0118231837558339,-4.740696110951794,-0.0181395373473458,0.3636363636363636,0.4288198475555584,44,1.0,-0.8288793585638774,False,False,0.004598392230245,3.182272685221455,-0.0034986784110891,0.4146341463414634,1.5923791143911263,41,1.0,2.614129821130857,True,True,-0.43707680612231337,-0.09494189937945685,0.8733938850005348,1,1,1,0
Multi-factor model,multifactor_weights,factor_momentum_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.2,""mean_reversion_weight"":0.25,""momentum_weight"":0.55,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0179332335044064,5.538477159046474,-0.0075431758930141,0.5,1.9924173607280304,48,1.0,0.8007673697071631,True,True,0.0110005691016186,3.341937652244965,-0.0137238177637573,0.5,1.449790822836312,50,1.0,4.447773253681497,True,True,-0.0121587004042328,-3.843217409130554,-0.0175269530964643,0.4150943396226415,0.6718412963477856,53,1.0,0.06859934325736283,True,True,-0.0001131462883305,-0.0443674204516095,-0.0086913350274433,0.34375,0.9947818566158608,64,1.0,-0.6125102845422074,False,False,1.2482074954273188,1.6487851158966778,1.1645432553763533,3,3,3,0
Multi-factor model,multifactor_weights,factor_momentum_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.2,""mean_reversion_weight"":0.25,""momentum_weight"":0.55,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",0.0133886535197036,4.262946199254905,-0.0095138099516449,0.4107142857142857,1.6374081232491522,56,1.0,-0.4747635900844056,False,False,-0.002392443403916,-0.6498666552060215,-0.0196006305444491,0.3559322033898305,0.9395386403069432,59,1.0,0.455968946230511,True,True,-0.0162368966478057,-4.386580502775414,-0.0229034959998858,0.3943661971830985,0.6458874591563998,71,1.0,-0.47476375038749685,True,False,0.0016179103739939,0.8157183418435779,-0.004997525817008,0.3918918918918919,1.0706490799914483,74,1.0,0.24757547775298006,True,True,0.010554345779262092,0.08292584331877823,0.9719876128176317,2,3,2,0
Multi-factor model,multifactor_weights,factor_momentum_vol0.50,"{""buy_threshold"":0.35,""flow_weight"":0.2,""mean_reversion_weight"":0.25,""momentum_weight"":0.55,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.5}",0.0073432886292474,2.1417968940064607,-0.0108910433467707,0.373134328358209,1.292143659996798,67,1.0,-2.5959128953328503,False,False,0.0004783439688751,0.1547029712393714,-0.0156751756875505,0.34375,1.0128267124723564,64,1.0,1.260538572675904,True,True,-0.0141342918547301,-3.8446848725626976,-0.018748262462695,0.382716049382716,0.6909447955283524,81,1.0,0.06713187982521918,True,True,0.0011912039938302,0.6090867039789518,-0.0067899325214073,0.3974358974358974,1.0531733044133549,78,1.0,0.04094383988835393,False,True,-0.23477457583447842,0.3818948376091616,0.9607746233903128,3,2,2,0
